,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
58584,58585,Measure for measure,63.0,1.2.116,CLAUDIO,"Turns to restraint. Our natures do pursue,"
58585,58586,Measure for measure,63.0,1.2.117,CLAUDIO,"Like rats that ravin down their proper bane,"
58586,58587,Measure for measure,63.0,1.2.118,CLAUDIO,"A thirsty evil, and when we drink we die."
58587,58588,Measure for measure,64.0,1.2.119,LUCIO,"If could speak so wisely under an arrest, I would"
58588,58589,Measure for measure,64.0,1.2.120,LUCIO,"send for certain of my creditors: and yet, to say"
58589,58590,Measure for measure,64.0,1.2.121,LUCIO,"the truth, I had as lief have the foppery of freedom"
58590,58591,Measure for measure,64.0,1.2.122,LUCIO,as the morality of imprisonment. What's thy
58591,58592,Measure for measure,64.0,1.2.123,LUCIO,"offence, Claudio?"
58592,58593,Measure for measure,65.0,1.2.124,CLAUDIO,What but to speak of would offend again.
58593,58594,Measure for measure,66.0,1.2.125,LUCIO,"What, is't murder?"
58594,58595,Measure for measure,67.0,1.2.126,CLAUDIO,No.
58595,58596,Measure for measure,68.0,1.2.127,LUCIO,Lechery?
58596,58597,Measure for measure,69.0,1.2.128,CLAUDIO,Call it so.
58597,58598,Measure for measure,70.0,1.2.129,Provost,"Away, sir! you must go."
58598,58599,Measure for measure,71.0,1.2.130,CLAUDIO,"One word, good friend. Lucio, a word with you."
58599,58600,Measure for measure,72.0,1.2.131,LUCIO,"A hundred, if they'll do you any good."
58600,58601,Measure for measure,72.0,1.2.132,LUCIO,Is lechery so look'd after?
58601,58602,Measure for measure,73.0,1.2.133,CLAUDIO,Thus stands it with me: upon a true contract
58602,58603,Measure for measure,73.0,1.2.134,CLAUDIO,I got possession of Julietta's bed:
58603,58604,Measure for measure,73.0,1.2.135,CLAUDIO,"You know the lady, she is fast my wife,"
58604,58605,Measure for measure,73.0,1.2.136,CLAUDIO,Save that we do the denunciation lack
58605,58606,Measure for measure,73.0,1.2.137,CLAUDIO,"Of outward order: this we came not to,"
58606,58607,Measure for measure,73.0,1.2.138,CLAUDIO,Only for propagation of a dower
58607,58608,Measure for measure,73.0,1.2.139,CLAUDIO,"Remaining in the coffer of her friends,"
58608,58609,Measure for measure,73.0,1.2.140,CLAUDIO,From whom we thought it meet to hide our love
58609,58610,Measure for measure,73.0,1.2.141,CLAUDIO,Till time had made them for us. But it chances
58610,58611,Measure for measure,73.0,1.2.142,CLAUDIO,The stealth of our most mutual entertainment
58611,58612,Measure for measure,73.0,1.2.143,CLAUDIO,With character too gross is writ on Juliet.
58612,58613,Measure for measure,74.0,1.2.144,LUCIO,"With child, perhaps?"
58613,58614,Measure for measure,75.0,1.2.145,CLAUDIO,"Unhappily, even so."
58614,58615,Measure for measure,75.0,1.2.146,CLAUDIO,And the new deputy now for the duke--
58615,58616,Measure for measure,75.0,1.2.147,CLAUDIO,"Whether it be the fault and glimpse of newness,"
58616,58617,Measure for measure,75.0,1.2.148,CLAUDIO,Or whether that the body public be
58617,58618,Measure for measure,75.0,1.2.149,CLAUDIO,"A horse whereon the governor doth ride,"
58618,58619,Measure for measure,75.0,1.2.150,CLAUDIO,"Who, newly in the seat, that it may know"
58619,58620,Measure for measure,75.0,1.2.151,CLAUDIO,"He can command, lets it straight feel the spur,"
58620,58621,Measure for measure,75.0,1.2.152,CLAUDIO,"Whether the tyranny be in his place,"
58621,58622,Measure for measure,75.0,1.2.153,CLAUDIO,"Or in his emmence that fills it up,"
58622,58623,Measure for measure,75.0,1.2.154,CLAUDIO,I stagger in:--but this new governor
58623,58624,Measure for measure,75.0,1.2.155,CLAUDIO,Awakes me all the enrolled penalties
58624,58625,Measure for measure,75.0,1.2.156,CLAUDIO,"Which have, like unscour'd armour, hung by the wall"
58625,58626,Measure for measure,75.0,1.2.157,CLAUDIO,So long that nineteen zodiacs have gone round
58626,58627,Measure for measure,75.0,1.2.158,CLAUDIO,"And none of them been worn, and, for a name,"
58627,58628,Measure for measure,75.0,1.2.159,CLAUDIO,Now puts the drowsy and neglected act
58628,58629,Measure for measure,75.0,1.2.160,CLAUDIO,Freshly on me: 'tis surely for a name.
58629,58630,Measure for measure,76.0,1.2.161,LUCIO,I warrant it is: and thy head stands so tickle on
58630,58631,Measure for measure,76.0,1.2.162,LUCIO,"thy shoulders that a milkmaid, if she be in love,"
58631,58632,Measure for measure,76.0,1.2.163,LUCIO,may sigh it off. Send after the duke and appeal to
58632,58633,Measure for measure,76.0,1.2.164,LUCIO,him.
58633,58634,Measure for measure,77.0,1.2.165,CLAUDIO,"I have done so, but he's not to be found."
58634,58635,Measure for measure,77.0,1.2.166,CLAUDIO,"I prithee, Lucio, do me this kind service:"
58635,58636,Measure for measure,77.0,1.2.167,CLAUDIO,This day my sister should the cloister enter
58636,58637,Measure for measure,77.0,1.2.168,CLAUDIO,And there receive her approbation:
58637,58638,Measure for measure,77.0,1.2.169,CLAUDIO,Acquaint her with the danger of my state:
58638,58639,Measure for measure,77.0,1.2.170,CLAUDIO,"Implore her, in my voice, that she make friends"
58639,58640,Measure for measure,77.0,1.2.171,CLAUDIO,"To the strict deputy, bid herself assay him:"
58640,58641,Measure for measure,77.0,1.2.172,CLAUDIO,"I have great hope in that, for in her youth"
58641,58642,Measure for measure,77.0,1.2.173,CLAUDIO,"There is a prone and speechless dialect,"
58642,58643,Measure for measure,77.0,1.2.174,CLAUDIO,"Such as move men, beside, she hath prosperous art"
58643,58644,Measure for measure,77.0,1.2.175,CLAUDIO,"When she will play with reason and discourse,"
58644,58645,Measure for measure,77.0,1.2.176,CLAUDIO,And well she can persuade.
58645,58646,Measure for measure,78.0,1.2.177,LUCIO,"I pray she may, as well for the encouragement of the"
58646,58647,Measure for measure,78.0,1.2.178,LUCIO,"like, which else would stand under grievous"
58647,58648,Measure for measure,78.0,1.2.179,LUCIO,"imposition, as for the enjoying of thy life, who I"
58648,58649,Measure for measure,78.0,1.2.180,LUCIO,would be sorry should be thus foolishly lost at a
58649,58650,Measure for measure,78.0,1.2.181,LUCIO,game of tick-tack. I'll to her.
58650,58651,Measure for measure,79.0,1.2.182,CLAUDIO,"I thank you, good friend Lucio."
58651,58652,Measure for measure,80.0,1.2.183,LUCIO,Within two hours.
58652,58653,Measure for measure,81.0,1.2.184,CLAUDIO,"Come, officer, away!"
58653,58654,Measure for measure,81.0,,CLAUDIO,Exeunt
58654,58655,Measure for measure,81.0,,CLAUDIO,SCENE III. A monastery.
58655,58656,Measure for measure,81.0,,CLAUDIO,Enter DUKE VINCENTIO and FRIAR THOMAS
58656,58657,Measure for measure,1.0,1.3.1,DUKE VINCENTIO,"No, holy father, throw away that thought,"
58657,58658,Measure for measure,1.0,1.3.2,DUKE VINCENTIO,Believe not that the dribbling dart of love
58658,58659,Measure for measure,1.0,1.3.3,DUKE VINCENTIO,Can pierce a complete bosom. Why I desire thee
58659,58660,Measure for measure,1.0,1.3.4,DUKE VINCENTIO,"To give me secret harbour, hath a purpose"
58660,58661,Measure for measure,1.0,1.3.5,DUKE VINCENTIO,More grave and wrinkled than the aims and ends
58661,58662,Measure for measure,1.0,1.3.6,DUKE VINCENTIO,Of burning youth.
58662,58663,Measure for measure,2.0,1.3.7,FRIAR THOMAS,May your grace speak of it?
