,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
99406,99407,Troilus and Cressida,27.0,1.2.59,PANDARUS,Troilus will not come far behind him: let them take
99407,99408,Troilus and Cressida,27.0,1.2.60,PANDARUS,"heed of Troilus, I can tell them that too."
99408,99409,Troilus and Cressida,28.0,1.2.61,CRESSIDA,"What, is he angry too?"
99409,99410,Troilus and Cressida,29.0,1.2.62,PANDARUS,"Who, Troilus? Troilus is the better man of the two."
99410,99411,Troilus and Cressida,30.0,1.2.63,CRESSIDA,O Jupiter! there's no comparison.
99411,99412,Troilus and Cressida,31.0,1.2.64,PANDARUS,"What, not between Troilus and Hector? Do you know a"
99412,99413,Troilus and Cressida,31.0,1.2.65,PANDARUS,man if you see him?
99413,99414,Troilus and Cressida,32.0,1.2.66,CRESSIDA,"Ay, if I ever saw him before and knew him."
99414,99415,Troilus and Cressida,33.0,1.2.67,PANDARUS,"Well, I say Troilus is Troilus."
99415,99416,Troilus and Cressida,34.0,1.2.68,CRESSIDA,"Then you say as I say, for, I am sure, he is not Hector."
99416,99417,Troilus and Cressida,35.0,1.2.69,PANDARUS,"No, nor Hector is not Troilus in some degrees."
99417,99418,Troilus and Cressida,36.0,1.2.70,CRESSIDA,"'Tis just to each of them, he is himself."
99418,99419,Troilus and Cressida,37.0,1.2.71,PANDARUS,"Himself! Alas, poor Troilus! I would he were."
99419,99420,Troilus and Cressida,38.0,1.2.72,CRESSIDA,So he is.
99420,99421,Troilus and Cressida,39.0,1.2.73,PANDARUS,"Condition, I had gone barefoot to India."
99421,99422,Troilus and Cressida,40.0,1.2.74,CRESSIDA,He is not Hector.
99422,99423,Troilus and Cressida,41.0,1.2.75,PANDARUS,"Himself! no, he's not himself: would a' were"
99423,99424,Troilus and Cressida,41.0,1.2.76,PANDARUS,"himself! Well, the gods are above, time must friend"
99424,99425,Troilus and Cressida,41.0,1.2.77,PANDARUS,"or end: well, Troilus, well: I would my heart were"
99425,99426,Troilus and Cressida,41.0,1.2.78,PANDARUS,"in her body. No, Hector is not a better man than Troilus."
99426,99427,Troilus and Cressida,42.0,1.2.79,CRESSIDA,Excuse me.
99427,99428,Troilus and Cressida,43.0,1.2.80,PANDARUS,He is elder.
99428,99429,Troilus and Cressida,44.0,1.2.81,CRESSIDA,"Pardon me, pardon me."
99429,99430,Troilus and Cressida,45.0,1.2.82,PANDARUS,"Th' other's not come to't, you shall tell me another"
99430,99431,Troilus and Cressida,45.0,1.2.83,PANDARUS,"tale, when th' other's come to't. Hector shall not"
99431,99432,Troilus and Cressida,45.0,1.2.84,PANDARUS,have his wit this year.
99432,99433,Troilus and Cressida,46.0,1.2.85,CRESSIDA,"He shall not need it, if he have his own."
99433,99434,Troilus and Cressida,47.0,1.2.86,PANDARUS,Nor his qualities.
99434,99435,Troilus and Cressida,48.0,1.2.87,CRESSIDA,No matter.
99435,99436,Troilus and Cressida,49.0,1.2.88,PANDARUS,Nor his beauty.
99436,99437,Troilus and Cressida,50.0,1.2.89,CRESSIDA,"'Twould not become him, his own's better."
99437,99438,Troilus and Cressida,51.0,1.2.90,PANDARUS,"You have no judgment, niece: Helen"
99438,99439,Troilus and Cressida,51.0,1.2.91,PANDARUS,"herself swore th' other day, that Troilus, for"
99439,99440,Troilus and Cressida,51.0,1.2.92,PANDARUS,"a brown favour--for so 'tis, I must confess,--"
99440,99441,Troilus and Cressida,51.0,1.2.93,PANDARUS,"not brown neither,--"
99441,99442,Troilus and Cressida,52.0,1.2.94,CRESSIDA,"No, but brown."
99442,99443,Troilus and Cressida,53.0,1.2.95,PANDARUS,"'Faith, to say truth, brown and not brown."
99443,99444,Troilus and Cressida,54.0,1.2.96,CRESSIDA,"To say the truth, true and not true."
99444,99445,Troilus and Cressida,55.0,1.2.97,PANDARUS,She praised his complexion above Paris.
99445,99446,Troilus and Cressida,56.0,1.2.98,CRESSIDA,"Why, Paris hath colour enough."
99446,99447,Troilus and Cressida,57.0,1.2.99,PANDARUS,So he has.
99447,99448,Troilus and Cressida,58.0,1.2.100,CRESSIDA,Then Troilus should have too much: if she praised
99448,99449,Troilus and Cressida,58.0,1.2.101,CRESSIDA,"him above, his complexion is higher than his, he"
99449,99450,Troilus and Cressida,58.0,1.2.102,CRESSIDA,"having colour enough, and the other higher, is too"
99450,99451,Troilus and Cressida,58.0,1.2.103,CRESSIDA,flaming a praise for a good complexion. I had as
99451,99452,Troilus and Cressida,58.0,1.2.104,CRESSIDA,lief Helen's golden tongue had commended Troilus for
99452,99453,Troilus and Cressida,58.0,1.2.105,CRESSIDA,a copper nose.
99453,99454,Troilus and Cressida,59.0,1.2.106,PANDARUS,I swear to you. I think Helen loves him better than Paris.
99454,99455,Troilus and Cressida,60.0,1.2.107,CRESSIDA,Then she's a merry Greek indeed.
99455,99456,Troilus and Cressida,61.0,1.2.108,PANDARUS,"Nay, I am sure she does. She came to him th' other"
99456,99457,Troilus and Cressida,61.0,1.2.109,PANDARUS,"day into the compassed window,--and, you know, he"
99457,99458,Troilus and Cressida,61.0,1.2.110,PANDARUS,"has not past three or four hairs on his chin,--"
99458,99459,Troilus and Cressida,62.0,1.2.111,CRESSIDA,"Indeed, a tapster's arithmetic may soon bring his"
99459,99460,Troilus and Cressida,62.0,1.2.112,CRESSIDA,particulars therein to a total.
99460,99461,Troilus and Cressida,63.0,1.2.113,PANDARUS,"Why, he is very young: and yet will he, within"
99461,99462,Troilus and Cressida,63.0,1.2.114,PANDARUS,"three pound, lift as much as his brother Hector."
99462,99463,Troilus and Cressida,64.0,1.2.115,CRESSIDA,Is he so young a man and so old a lifter?
99463,99464,Troilus and Cressida,65.0,1.2.116,PANDARUS,But to prove to you that Helen loves him: she came
99464,99465,Troilus and Cressida,65.0,1.2.117,PANDARUS,and puts me her white hand to his cloven chin--
99465,99466,Troilus and Cressida,66.0,1.2.118,CRESSIDA,Juno have mercy! how came it cloven?
99466,99467,Troilus and Cressida,67.0,1.2.119,PANDARUS,"Why, you know 'tis dimpled: I think his smiling"
99467,99468,Troilus and Cressida,67.0,1.2.120,PANDARUS,becomes him better than any man in all Phrygia.
99468,99469,Troilus and Cressida,68.0,1.2.121,CRESSIDA,"O, he smiles valiantly."
