,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
53803,53804,Loves Labours Lost,76.0,3.1.189,COSTARD,"Gardon, O sweet gardon! better than remuneration,"
53804,53805,Loves Labours Lost,76.0,3.1.190,COSTARD,a'leven-pence farthing better: most sweet gardon! I
53805,53806,Loves Labours Lost,76.0,3.1.191,COSTARD,"will do it sir, in print. Gardon! Remuneration!"
53806,53807,Loves Labours Lost,76.0,,COSTARD,Exit
53807,53808,Loves Labours Lost,77.0,3.1.192,BIRON,"And I, forsooth, in love! I, that have been love's whip,"
53808,53809,Loves Labours Lost,77.0,3.1.193,BIRON,"A very beadle to a humorous sigh,"
53809,53810,Loves Labours Lost,77.0,3.1.194,BIRON,"A critic, nay, a night-watch constable,"
53810,53811,Loves Labours Lost,77.0,3.1.195,BIRON,"A domineering pedant o'er the boy,"
53811,53812,Loves Labours Lost,77.0,3.1.196,BIRON,Than whom no mortal so magnificent!
53812,53813,Loves Labours Lost,77.0,3.1.197,BIRON,"This whimpled, whining, purblind, wayward boy,"
53813,53814,Loves Labours Lost,77.0,3.1.198,BIRON,"This senior-junior, giant-dwarf, Dan Cupid,"
53814,53815,Loves Labours Lost,77.0,3.1.199,BIRON,"Regent of love-rhymes, lord of folded arms,"
53815,53816,Loves Labours Lost,77.0,3.1.200,BIRON,"The anointed sovereign of sighs and groans,"
53816,53817,Loves Labours Lost,77.0,3.1.201,BIRON,"Liege of all loiterers and malcontents,"
53817,53818,Loves Labours Lost,77.0,3.1.202,BIRON,"Dread prince of plackets, king of codpieces,"
53818,53819,Loves Labours Lost,77.0,3.1.203,BIRON,Sole imperator and great general
53819,53820,Loves Labours Lost,77.0,3.1.204,BIRON,Of trotting 'paritors:--O my little heart:--
53820,53821,Loves Labours Lost,77.0,3.1.205,BIRON,"And I to be a corporal of his field,"
53821,53822,Loves Labours Lost,77.0,3.1.206,BIRON,And wear his colours like a tumbler's hoop!
53822,53823,Loves Labours Lost,77.0,3.1.207,BIRON,"What, I! I love! I sue! I seek a wife!"
53823,53824,Loves Labours Lost,77.0,3.1.208,BIRON,"A woman, that is like a German clock,"
