,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
56656,56657,macbeth,32.0,2.3.109,LADY MACBETH,"What, in our house?"
56657,56658,macbeth,33.0,2.3.110,BANQUO,Too cruel any where.
56658,56659,macbeth,33.0,2.3.111,BANQUO,"Dear Duff, I prithee, contradict thyself,"
56659,56660,macbeth,33.0,2.3.112,BANQUO,And say it is not so.
56660,56661,macbeth,33.0,,BANQUO,"Re-enter MACBETH and LENNOX, with ROSS"
56661,56662,macbeth,34.0,2.3.113,MACBETH,"Had I but died an hour before this chance,"
56662,56663,macbeth,34.0,2.3.114,MACBETH,"I had lived a blessed time, for, from this instant,"
56663,56664,macbeth,34.0,2.3.115,MACBETH,There 's nothing serious in mortality:
56664,56665,macbeth,34.0,2.3.116,MACBETH,"All is but toys: renown and grace is dead,"
56665,56666,macbeth,34.0,2.3.117,MACBETH,"The wine of life is drawn, and the mere lees"
56666,56667,macbeth,34.0,2.3.118,MACBETH,Is left this vault to brag of.
56667,56668,macbeth,34.0,,MACBETH,Enter MALCOLM and DONALBAIN
56668,56669,macbeth,35.0,2.3.119,DONALBAIN,What is amiss?
56669,56670,macbeth,36.0,2.3.120,MACBETH,"You are, and do not know't:"
56670,56671,macbeth,36.0,2.3.121,MACBETH,"The spring, the head, the fountain of your blood"
56671,56672,macbeth,36.0,2.3.122,MACBETH,"Is stopp'd, the very source of it is stopp'd."
56672,56673,macbeth,37.0,2.3.123,MACDUFF,Your royal father 's murder'd.
56673,56674,macbeth,38.0,2.3.124,MALCOLM,"O, by whom?"
56674,56675,macbeth,39.0,2.3.125,LENNOX,"Those of his chamber, as it seem'd, had done 't:"
56675,56676,macbeth,39.0,2.3.126,LENNOX,"Their hands and faces were an badged with blood,"
56676,56677,macbeth,39.0,2.3.127,LENNOX,"So were their daggers, which unwiped we found"
56677,56678,macbeth,39.0,2.3.128,LENNOX,Upon their pillows:
56678,56679,macbeth,39.0,2.3.129,LENNOX,"They stared, and were distracted, no man's life"
56679,56680,macbeth,39.0,2.3.130,LENNOX,Was to be trusted with them.
56680,56681,macbeth,40.0,2.3.131,MACBETH,"O, yet I do repent me of my fury,"
56681,56682,macbeth,40.0,2.3.132,MACBETH,That I did kill them.
56682,56683,macbeth,41.0,2.3.133,MACDUFF,Wherefore did you so?
56683,56684,macbeth,42.0,2.3.134,MACBETH,"Who can be wise, amazed, temperate and furious,"
56684,56685,macbeth,42.0,2.3.135,MACBETH,"Loyal and neutral, in a moment? No man:"
56685,56686,macbeth,42.0,2.3.136,MACBETH,The expedition my violent love
56686,56687,macbeth,42.0,2.3.137,MACBETH,"Outrun the pauser, reason. Here lay Duncan,"
56687,56688,macbeth,42.0,2.3.138,MACBETH,"His silver skin laced with his golden blood,"
56688,56689,macbeth,42.0,2.3.139,MACBETH,And his gash'd stabs look'd like a breach in nature
56689,56690,macbeth,42.0,2.3.140,MACBETH,"For ruin's wasteful entrance: there, the murderers,"
56690,56691,macbeth,42.0,2.3.141,MACBETH,"Steep'd in the colours of their trade, their daggers"
56691,56692,macbeth,42.0,2.3.142,MACBETH,"Unmannerly breech'd with gore: who could refrain,"
56692,56693,macbeth,42.0,2.3.143,MACBETH,"That had a heart to love, and in that heart"
56693,56694,macbeth,42.0,2.3.144,MACBETH,Courage to make 's love kno wn?
56694,56695,macbeth,43.0,2.3.145,LADY MACBETH,"Help me hence, ho!"
56695,56696,macbeth,44.0,2.3.146,MACDUFF,Look to the lady.
56696,56697,macbeth,45.0,2.3.147,MALCOLM,"[Aside to DONALBAIN]  Why do we hold our tongues,"
56697,56698,macbeth,45.0,2.3.148,MALCOLM,That most may claim this argument for ours?
56698,56699,macbeth,46.0,2.3.149,DONALBAIN,"[Aside to MALCOLM]  What should be spoken here,"
56699,56700,macbeth,46.0,2.3.150,DONALBAIN,"where our fate,"
56700,56701,macbeth,46.0,2.3.151,DONALBAIN,"Hid in an auger-hole, may rush, and seize us?"
56701,56702,macbeth,46.0,2.3.152,DONALBAIN,"Let 's away,"
56702,56703,macbeth,46.0,2.3.153,DONALBAIN,Our tears are not yet brew'd.
56703,56704,macbeth,47.0,2.3.154,MALCOLM,[Aside to DONALBAIN]        Nor our strong sorrow
56704,56705,macbeth,47.0,2.3.155,MALCOLM,Upon the foot of motion.
56705,56706,macbeth,48.0,2.3.156,BANQUO,Look to the lady:
56706,56707,macbeth,48.0,,BANQUO,LADY MACBETH is carried out
56707,56708,macbeth,48.0,2.3.157,BANQUO,"And when we have our naked frailties hid,"
56708,56709,macbeth,48.0,2.3.158,BANQUO,"That suffer in exposure, let us meet,"
56709,56710,macbeth,48.0,2.3.159,BANQUO,"And question this most bloody piece of work,"
56710,56711,macbeth,48.0,2.3.160,BANQUO,To know it further. Fears and scruples shake us:
56711,56712,macbeth,48.0,2.3.161,BANQUO,"In the great hand of God I stand, and thence"
56712,56713,macbeth,48.0,2.3.162,BANQUO,Against the undivulged pretence I fight
56713,56714,macbeth,48.0,2.3.163,BANQUO,Of treasonous malice.
56714,56715,macbeth,49.0,2.3.164,MACDUFF,And so do I.
56715,56716,macbeth,50.0,2.3.165,ALL,So all.
56716,56717,macbeth,51.0,2.3.166,MACBETH,"Let's briefly put on manly readiness,"
56717,56718,macbeth,51.0,2.3.167,MACBETH,And meet i' the hall together.
56718,56719,macbeth,52.0,2.3.168,ALL,Well contented.
56719,56720,macbeth,52.0,,ALL,Exeunt all but Malcolm and Donalbain.
56720,56721,macbeth,53.0,2.3.169,MALCOLM,What will you do? Let's not consort with them:
56721,56722,macbeth,53.0,2.3.170,MALCOLM,To show an unfelt sorrow is an office
56722,56723,macbeth,53.0,2.3.171,MALCOLM,Which the false man does easy. I'll to England.
56723,56724,macbeth,54.0,2.3.172,DONALBAIN,"To Ireland, I, our separated fortune"
56724,56725,macbeth,54.0,2.3.173,DONALBAIN,"Shall keep us both the safer: where we are,"
56725,56726,macbeth,54.0,2.3.174,DONALBAIN,"There's daggers in men's smiles: the near in blood,"
56726,56727,macbeth,54.0,2.3.175,DONALBAIN,The nearer bloody.
56727,56728,macbeth,55.0,2.3.176,MALCOLM,This murderous shaft that's shot
56728,56729,macbeth,55.0,2.3.177,MALCOLM,"Hath not yet lighted, and our safest way"
56729,56730,macbeth,55.0,2.3.178,MALCOLM,"Is to avoid the aim. Therefore, to horse,"
56730,56731,macbeth,55.0,2.3.179,MALCOLM,"And let us not be dainty of leave-taking,"
56731,56732,macbeth,55.0,2.3.180,MALCOLM,But shift away: there's warrant in that theft
56732,56733,macbeth,55.0,2.3.181,MALCOLM,"Which steals itself, when there's no mercy left."
56733,56734,macbeth,55.0,,MALCOLM,Exeunt
56734,56735,macbeth,55.0,,MALCOLM,SCENE IV. Outside Macbeth's castle.
56735,56736,macbeth,55.0,,MALCOLM,Enter ROSS and an old Man
56736,56737,macbeth,1.0,2.4.1,Old Man,Threescore and ten I can remember well:
56737,56738,macbeth,1.0,2.4.2,Old Man,Within the volume of which time I have seen
56738,56739,macbeth,1.0,2.4.3,Old Man,"Hours dreadful and things strange, but this sore night"
56739,56740,macbeth,1.0,2.4.4,Old Man,Hath trifled former knowings.
56740,56741,macbeth,2.0,2.4.5,ROSS,"Ah, good father,"
56741,56742,macbeth,2.0,2.4.6,ROSS,"Thou seest, the heavens, as troubled with man's act,"
56742,56743,macbeth,2.0,2.4.7,ROSS,"Threaten his bloody stage: by the clock, 'tis day,"
56743,56744,macbeth,2.0,2.4.8,ROSS,And yet dark night strangles the travelling lamp:
56744,56745,macbeth,2.0,2.4.9,ROSS,"Is't night's predominance, or the day's shame,"
56745,56746,macbeth,2.0,2.4.10,ROSS,"That darkness does the face of earth entomb,"
56746,56747,macbeth,2.0,2.4.11,ROSS,When living light should kiss it?
56747,56748,macbeth,3.0,2.4.12,Old Man,"'Tis unnatural,"
56748,56749,macbeth,3.0,2.4.13,Old Man,"Even like the deed that's done. On Tuesday last,"
56749,56750,macbeth,3.0,2.4.14,Old Man,"A falcon, towering in her pride of place,"
56750,56751,macbeth,3.0,2.4.15,Old Man,Was by a mousing owl hawk'd at and kill'd.
56751,56752,macbeth,4.0,2.4.16,ROSS,And Duncan's horses--a thing most strange and certain--
56752,56753,macbeth,4.0,2.4.17,ROSS,"Beauteous and swift, the minions of their race,"
56753,56754,macbeth,4.0,2.4.18,ROSS,"Turn'd wild in nature, broke their stalls, flung out,"
56754,56755,macbeth,4.0,2.4.19,ROSS,"Contending 'gainst obedience, as they would make"
56755,56756,macbeth,4.0,2.4.20,ROSS,War with mankind.
56756,56757,macbeth,5.0,2.4.21,Old Man,'Tis said they eat each other.
56757,56758,macbeth,6.0,2.4.22,ROSS,"They did so, to the amazement of mine eyes"
56758,56759,macbeth,6.0,2.4.23,ROSS,That look'd upon't. Here comes the good Macduff.
56759,56760,macbeth,6.0,,ROSS,Enter MACDUFF
56760,56761,macbeth,6.0,2.4.24,ROSS,"How goes the world, sir, now?"
56761,56762,macbeth,7.0,2.4.25,MACDUFF,"Why, see you not?"
56762,56763,macbeth,8.0,2.4.26,ROSS,Is't known who did this more than bloody deed?
56763,56764,macbeth,9.0,2.4.27,MACDUFF,Those that Macbeth hath slain.
56764,56765,macbeth,10.0,2.4.28,ROSS,"Alas, the day!"
56765,56766,macbeth,10.0,2.4.29,ROSS,What good could they pretend?
56766,56767,macbeth,11.0,2.4.30,MACDUFF,They were suborn'd:
