,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
52180,52181,King Lear,10.0,4.7.27,Gentleman,We put fresh garments on him.
52181,52182,King Lear,11.0,4.7.28,Doctor,"Be by, good madam, when we do awake him,"
52182,52183,King Lear,11.0,4.7.29,Doctor,I doubt not of his temperance.
52183,52184,King Lear,12.0,4.7.30,CORDELIA,Very well.
52184,52185,King Lear,13.0,4.7.31,Doctor,"Please you, draw near. Louder the music there!"
52185,52186,King Lear,14.0,4.7.32,CORDELIA,O my dear father! Restoration hang
52186,52187,King Lear,14.0,4.7.33,CORDELIA,"Thy medicine on my lips, and let this kiss"
52187,52188,King Lear,14.0,4.7.34,CORDELIA,Repair those violent harms that my two sisters
52188,52189,King Lear,14.0,4.7.35,CORDELIA,Have in thy reverence made!
52189,52190,King Lear,15.0,4.7.36,KENT,Kind and dear princess!
52190,52191,King Lear,16.0,4.7.37,CORDELIA,"Had you not been their father, these white flakes"
52191,52192,King Lear,16.0,4.7.38,CORDELIA,Had challenged pity of them. Was this a face
52192,52193,King Lear,16.0,4.7.39,CORDELIA,To be opposed against the warring winds?
52193,52194,King Lear,16.0,4.7.40,CORDELIA,To stand against the deep dread-bolted thunder?
52194,52195,King Lear,16.0,4.7.41,CORDELIA,In the most terrible and nimble stroke
52195,52196,King Lear,16.0,4.7.42,CORDELIA,"Of quick, cross lightning? to watch--poor perdu!--"
52196,52197,King Lear,16.0,4.7.43,CORDELIA,"With this thin helm? Mine enemy's dog,"
52197,52198,King Lear,16.0,4.7.44,CORDELIA,"Though he had bit me, should have stood that night"
52198,52199,King Lear,16.0,4.7.45,CORDELIA,"Against my fire, and wast thou fain, poor father,"
52199,52200,King Lear,16.0,4.7.46,CORDELIA,"To hovel thee with swine, and rogues forlorn,"
52200,52201,King Lear,16.0,4.7.47,CORDELIA,"In short and musty straw? Alack, alack!"
52201,52202,King Lear,16.0,4.7.48,CORDELIA,'Tis wonder that thy life and wits at once
52202,52203,King Lear,16.0,4.7.49,CORDELIA,"Had not concluded all. He wakes, speak to him."
52203,52204,King Lear,17.0,4.7.50,Doctor,"Madam, do you, 'tis fittest."
52204,52205,King Lear,18.0,4.7.51,CORDELIA,How does my royal lord? How fares your majesty?
52205,52206,King Lear,19.0,4.7.52,KING LEAR,You do me wrong to take me out o' the grave:
52206,52207,King Lear,19.0,4.7.53,KING LEAR,"Thou art a soul in bliss, but I am bound"
52207,52208,King Lear,19.0,4.7.54,KING LEAR,"Upon a wheel of fire, that mine own tears"
52208,52209,King Lear,19.0,4.7.55,KING LEAR,Do scald like moulten lead.
52209,52210,King Lear,20.0,4.7.56,CORDELIA,"Sir, do you know me?"
52210,52211,King Lear,21.0,4.7.57,KING LEAR,"You are a spirit, I know: when did you die?"
52211,52212,King Lear,22.0,4.7.58,CORDELIA,"Still, still, far wide!"
52212,52213,King Lear,23.0,4.7.59,Doctor,He's scarce awake: let him alone awhile.
52213,52214,King Lear,24.0,4.7.60,KING LEAR,Where have I been? Where am I? Fair daylight?
52214,52215,King Lear,24.0,4.7.61,KING LEAR,"I am mightily abused. I should e'en die with pity,"
52215,52216,King Lear,24.0,4.7.62,KING LEAR,To see another thus. I know not what to say.
52216,52217,King Lear,24.0,4.7.63,KING LEAR,"I will not swear these are my hands: let's see,"
52217,52218,King Lear,24.0,4.7.64,KING LEAR,I feel this pin prick. Would I were assured
52218,52219,King Lear,24.0,4.7.65,KING LEAR,Of my condition!
52219,52220,King Lear,25.0,4.7.66,CORDELIA,"O, look upon me, sir,"
52220,52221,King Lear,25.0,4.7.67,CORDELIA,And hold your hands in benediction o'er me:
52221,52222,King Lear,25.0,4.7.68,CORDELIA,"No, sir, you must not kneel."
52222,52223,King Lear,26.0,4.7.69,KING LEAR,"Pray, do not mock me:"
52223,52224,King Lear,26.0,4.7.70,KING LEAR,"I am a very foolish fond old man,"
52224,52225,King Lear,26.0,4.7.71,KING LEAR,"Fourscore and upward, not an hour more nor less,"
52225,52226,King Lear,26.0,4.7.72,KING LEAR,"And, to deal plainly,"
52226,52227,King Lear,26.0,4.7.73,KING LEAR,I fear I am not in my perfect mind.
52227,52228,King Lear,26.0,4.7.74,KING LEAR,"Methinks I should know you, and know this man,"
52228,52229,King Lear,26.0,4.7.75,KING LEAR,Yet I am doubtful for I am mainly ignorant
52229,52230,King Lear,26.0,4.7.76,KING LEAR,"What place this is, and all the skill I have"
52230,52231,King Lear,26.0,4.7.77,KING LEAR,"Remembers not these garments, nor I know not"
52231,52232,King Lear,26.0,4.7.78,KING LEAR,"Where I did lodge last night. Do not laugh at me,"
52232,52233,King Lear,26.0,4.7.79,KING LEAR,"For, as I am a man, I think this lady"
52233,52234,King Lear,26.0,4.7.80,KING LEAR,To be my child Cordelia.
52234,52235,King Lear,27.0,4.7.81,CORDELIA,"And so I am, I am."
52235,52236,King Lear,28.0,4.7.82,KING LEAR,"Be your tears wet? yes, 'faith. I pray, weep not:"
52236,52237,King Lear,28.0,4.7.83,KING LEAR,"If you have poison for me, I will drink it."
52237,52238,King Lear,28.0,4.7.84,KING LEAR,"I know you do not love me, for your sisters"
52238,52239,King Lear,28.0,4.7.85,KING LEAR,"Have, as I do remember, done me wrong:"
52239,52240,King Lear,28.0,4.7.86,KING LEAR,"You have some cause, they have not."
52240,52241,King Lear,29.0,4.7.87,CORDELIA,"No cause, no cause."
52241,52242,King Lear,30.0,4.7.88,KING LEAR,Am I in France?
52242,52243,King Lear,31.0,4.7.89,KENT,"In your own kingdom, sir."
52243,52244,King Lear,32.0,4.7.90,KING LEAR,Do not abuse me.
52244,52245,King Lear,33.0,4.7.91,Doctor,"Be comforted, good madam: the great rage,"
52245,52246,King Lear,33.0,4.7.92,Doctor,"You see, is kill'd in him: and yet it is danger"
52246,52247,King Lear,33.0,4.7.93,Doctor,To make him even o'er the time he has lost.
52247,52248,King Lear,33.0,4.7.94,Doctor,"Desire him to go in, trouble him no more"
52248,52249,King Lear,33.0,4.7.95,Doctor,Till further settling.
52249,52250,King Lear,34.0,4.7.96,CORDELIA,Will't please your highness walk?
52250,52251,King Lear,35.0,4.7.97,KING LEAR,You must bear with me:
52251,52252,King Lear,35.0,4.7.98,KING LEAR,"Pray you now, forget and forgive: I am old and foolish."
52252,52253,King Lear,35.0,,KING LEAR,Exeunt all but KENT and Gentleman
52253,52254,King Lear,36.0,4.7.99,Gentleman,"Holds it true, sir, that the Duke of Cornwall was so slain?"
52254,52255,King Lear,37.0,4.7.100,KENT,"Most certain, sir."
52255,52256,King Lear,38.0,4.7.101,Gentleman,Who is conductor of his people?
52256,52257,King Lear,39.0,4.7.102,KENT,"As 'tis said, the bastard son of Gloucester."
52257,52258,King Lear,40.0,4.7.103,Gentleman,"They say Edgar, his banished son, is with the Earl"
52258,52259,King Lear,40.0,4.7.104,Gentleman,of Kent in Germany.
52259,52260,King Lear,41.0,4.7.105,KENT,"Report is changeable. 'Tis time to look about, the"
52260,52261,King Lear,41.0,4.7.106,KENT,powers of the kingdom approach apace.
52261,52262,King Lear,42.0,4.7.107,Gentleman,The arbitrement is like to be bloody. Fare you
52262,52263,King Lear,42.0,4.7.108,Gentleman,"well, sir."
52263,52264,King Lear,42.0,,Gentleman,Exit
52264,52265,King Lear,43.0,4.7.109,KENT,"My point and period will be throughly wrought,"
52265,52266,King Lear,43.0,4.7.110,KENT,"Or well or ill, as this day's battle's fought."
52266,52267,King Lear,43.0,,KENT,Exit
52267,52268,King Lear,43.0,,KENT,ACT V
52268,52269,King Lear,43.0,,KENT,"SCENE I. The British camp, near Dover."
52269,52270,King Lear,43.0,,KENT,"Enter, with drum and colours, EDMUND, REGAN, Gentlemen, and Soldiers."
52270,52271,King Lear,1.0,5.1.1,EDMUND,"Know of the duke if his last purpose hold,"
