,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
110888,110889,A Winters Tale,35.0,5.1.146,PAULINA,"Jewel of children, seen this hour, he had pair'd"
110889,110890,A Winters Tale,35.0,5.1.147,PAULINA,Well with this lord: there was not full a month
110890,110891,A Winters Tale,35.0,5.1.148,PAULINA,Between their births.
110891,110892,A Winters Tale,36.0,5.1.149,LEONTES,"Prithee, no more, cease, thou know'st"
110892,110893,A Winters Tale,36.0,5.1.150,LEONTES,"He dies to me again when talk'd of: sure,"
110893,110894,A Winters Tale,36.0,5.1.151,LEONTES,"When I shall see this gentleman, thy speeches"
110894,110895,A Winters Tale,36.0,5.1.152,LEONTES,Will bring me to consider that which may
110895,110896,A Winters Tale,36.0,5.1.153,LEONTES,Unfurnish me of reason. They are come.
110896,110897,A Winters Tale,36.0,,LEONTES,"Re-enter CLEOMENES and others, with FLORIZEL and PERDITA"
110897,110898,A Winters Tale,36.0,5.1.154,LEONTES,"Your mother was most true to wedlock, prince,"
110898,110899,A Winters Tale,36.0,5.1.155,LEONTES,"For she did print your royal father off,"
110899,110900,A Winters Tale,36.0,5.1.156,LEONTES,"Conceiving you: were I but twenty-one,"
110900,110901,A Winters Tale,36.0,5.1.157,LEONTES,"Your father's image is so hit in you,"
110901,110902,A Winters Tale,36.0,5.1.158,LEONTES,"His very air, that I should call you brother,"
110902,110903,A Winters Tale,36.0,5.1.159,LEONTES,"As I did him, and speak of something wildly"
110903,110904,A Winters Tale,36.0,5.1.160,LEONTES,By us perform'd before. Most dearly welcome!
110904,110905,A Winters Tale,36.0,5.1.161,LEONTES,"And your fair princess,--goddess!--O, alas!"
110905,110906,A Winters Tale,36.0,5.1.162,LEONTES,"I lost a couple, that 'twixt heaven and earth"
110906,110907,A Winters Tale,36.0,5.1.163,LEONTES,Might thus have stood begetting wonder as
110907,110908,A Winters Tale,36.0,5.1.164,LEONTES,"You, gracious couple, do: and then I lost--"
110908,110909,A Winters Tale,36.0,5.1.165,LEONTES,"All mine own folly--the society,"
110909,110910,A Winters Tale,36.0,5.1.166,LEONTES,"Amity too, of your brave father, whom,"
110910,110911,A Winters Tale,36.0,5.1.167,LEONTES,"Though bearing misery, I desire my life"
110911,110912,A Winters Tale,36.0,5.1.168,LEONTES,Once more to look on him.
110912,110913,A Winters Tale,37.0,5.1.169,FLORIZEL,By his command
110913,110914,A Winters Tale,37.0,5.1.170,FLORIZEL,Have I here touch'd Sicilia and from him
110914,110915,A Winters Tale,37.0,5.1.171,FLORIZEL,"Give you all greetings that a king, at friend,"
110915,110916,A Winters Tale,37.0,5.1.172,FLORIZEL,"Can send his brother: and, but infirmity"
110916,110917,A Winters Tale,37.0,5.1.173,FLORIZEL,Which waits upon worn times hath something seized
110917,110918,A Winters Tale,37.0,5.1.174,FLORIZEL,"His wish'd ability, he had himself"
