,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
90063,90064,Taming of the Shrew,16.0,3.2.59,BIONDELLO,"six time pieced and a woman's crupper of velure,"
90064,90065,Taming of the Shrew,16.0,3.2.60,BIONDELLO,which hath two letters for her name fairly set down
90065,90066,Taming of the Shrew,16.0,3.2.61,BIONDELLO,"in studs, and here and there pieced with packthread."
90066,90067,Taming of the Shrew,17.0,3.2.62,BAPTISTA,Who comes with him?
90067,90068,Taming of the Shrew,18.0,3.2.63,BIONDELLO,"O, sir, his lackey, for all the world caparisoned"
90068,90069,Taming of the Shrew,18.0,3.2.64,BIONDELLO,"like the horse, with a linen stock on one leg and a"
90069,90070,Taming of the Shrew,18.0,3.2.65,BIONDELLO,"kersey boot-hose on the other, gartered with a red"
90070,90071,Taming of the Shrew,18.0,3.2.66,BIONDELLO,"and blue list, an old hat and 'the humour of forty"
90071,90072,Taming of the Shrew,18.0,3.2.67,BIONDELLO,"fancies' pricked in't for a feather: a monster, a"
90072,90073,Taming of the Shrew,18.0,3.2.68,BIONDELLO,"very monster in apparel, and not like a Christian"
90073,90074,Taming of the Shrew,18.0,3.2.69,BIONDELLO,footboy or a gentleman's lackey.
90074,90075,Taming of the Shrew,19.0,3.2.70,TRANIO,"'Tis some odd humour pricks him to this fashion,"
90075,90076,Taming of the Shrew,19.0,3.2.71,TRANIO,Yet oftentimes he goes but mean-apparell'd.
90076,90077,Taming of the Shrew,20.0,3.2.72,BAPTISTA,"I am glad he's come, howsoe'er he comes."
90077,90078,Taming of the Shrew,21.0,3.2.73,BIONDELLO,"Why, sir, he comes not."
90078,90079,Taming of the Shrew,22.0,3.2.74,BAPTISTA,Didst thou not say he comes?
90079,90080,Taming of the Shrew,23.0,3.2.75,BIONDELLO,Who? that Petruchio came?
90080,90081,Taming of the Shrew,24.0,3.2.76,BAPTISTA,"Ay, that Petruchio came."
90081,90082,Taming of the Shrew,25.0,3.2.77,BIONDELLO,"No, sir, I say his horse comes, with him on his back."
90082,90083,Taming of the Shrew,26.0,3.2.78,BAPTISTA,"Why, that's all one."
90083,90084,Taming of the Shrew,27.0,3.2.79,BIONDELLO,"Nay, by Saint Jamy,"
90084,90085,Taming of the Shrew,27.0,3.2.80,BIONDELLO,"I hold you a penny,"
90085,90086,Taming of the Shrew,27.0,3.2.81,BIONDELLO,A horse and a man
90086,90087,Taming of the Shrew,27.0,3.2.82,BIONDELLO,"Is more than one,"
90087,90088,Taming of the Shrew,27.0,3.2.83,BIONDELLO,And yet not many.
90088,90089,Taming of the Shrew,27.0,,BIONDELLO,Enter PETRUCHIO and GRUMIO
90089,90090,Taming of the Shrew,28.0,3.2.84,PETRUCHIO,"Come, where be these gallants? who's at home?"
90090,90091,Taming of the Shrew,29.0,3.2.85,BAPTISTA,"You are welcome, sir."
90091,90092,Taming of the Shrew,30.0,3.2.86,PETRUCHIO,And yet I come not well.
90092,90093,Taming of the Shrew,31.0,3.2.87,BAPTISTA,And yet you halt not.
90093,90094,Taming of the Shrew,32.0,3.2.88,TRANIO,Not so well apparell'd
90094,90095,Taming of the Shrew,32.0,3.2.89,TRANIO,As I wish you were.
90095,90096,Taming of the Shrew,33.0,3.2.90,PETRUCHIO,"Were it better, I should rush in thus."
