,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
36327,36328,Hamlet,26.0,5.2.98,HAMLET,"spirit. Put your bonnet to his right use, 'tis for the head."
36328,36329,Hamlet,27.0,5.2.99,OSRIC,"I thank your lordship, it is very hot."
36329,36330,Hamlet,28.0,5.2.100,HAMLET,"No, believe me, 'tis very cold, the wind is"
36330,36331,Hamlet,28.0,5.2.101,HAMLET,northerly.
36331,36332,Hamlet,29.0,5.2.102,OSRIC,"It is indifferent cold, my lord, indeed."
36332,36333,Hamlet,30.0,5.2.103,HAMLET,But yet methinks it is very sultry and hot for my
36333,36334,Hamlet,30.0,5.2.104,HAMLET,complexion.
36334,36335,Hamlet,31.0,5.2.105,OSRIC,"Exceedingly, my lord, it is very sultry,--as"
36335,36336,Hamlet,31.0,5.2.106,OSRIC,"'twere,--I cannot tell how. But, my lord, his"
36336,36337,Hamlet,31.0,5.2.107,OSRIC,majesty bade me signify to you that he has laid a
36337,36338,Hamlet,31.0,5.2.108,OSRIC,"great wager on your head: sir, this is the matter,--"
36338,36339,Hamlet,32.0,5.2.109,HAMLET,"I beseech you, remember--"
36339,36340,Hamlet,32.0,,HAMLET,HAMLET moves him to put on his hat
36340,36341,Hamlet,33.0,5.2.110,OSRIC,"Nay, good my lord, for mine ease, in good faith."
36341,36342,Hamlet,33.0,5.2.111,OSRIC,"Sir, here is newly come to court Laertes, believe"
36342,36343,Hamlet,33.0,5.2.112,OSRIC,"me, an absolute gentleman, full of most excellent"
36343,36344,Hamlet,33.0,5.2.113,OSRIC,"differences, of very soft society and great showing:"
36344,36345,Hamlet,33.0,5.2.114,OSRIC,"indeed, to speak feelingly of him, he is the card or"
36345,36346,Hamlet,33.0,5.2.115,OSRIC,"calendar of gentry, for you shall find in him the"
36346,36347,Hamlet,33.0,5.2.116,OSRIC,continent of what part a gentleman would see.
36347,36348,Hamlet,34.0,5.2.117,HAMLET,"Sir, his definement suffers no perdition in you,"
36348,36349,Hamlet,34.0,5.2.118,HAMLET,"though, I know, to divide him inventorially would"
36349,36350,Hamlet,34.0,5.2.119,HAMLET,"dizzy the arithmetic of memory, and yet but yaw"
36350,36351,Hamlet,34.0,5.2.120,HAMLET,"neither, in respect of his quick sail. But, in the"
36351,36352,Hamlet,34.0,5.2.121,HAMLET,"verity of extolment, I take him to be a soul of"
